date,url,status,message
"2026-05-25T12:22:57.890Z","https://dsdepannage.fr/paris/ouverture-porte-fichet-paris-18e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:22:58.632Z","https://dsdepannage.fr/paris/ouverture-porte-fichet-paris-19e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:22:59.372Z","https://dsdepannage.fr/paris/ouverture-porte-fichet-paris-20e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:22:59.995Z","https://dsdepannage.fr/paris/ouverture-porte-bricard-paris-1er.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:00.707Z","https://dsdepannage.fr/paris/ouverture-porte-bricard-paris-2e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:01.342Z","https://dsdepannage.fr/paris/ouverture-porte-bricard-paris-3e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:02.105Z","https://dsdepannage.fr/paris/ouverture-porte-bricard-paris-4e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:02.809Z","https://dsdepannage.fr/paris/ouverture-porte-bricard-paris-5e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:03.429Z","https://dsdepannage.fr/paris/ouverture-porte-bricard-paris-6e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:04.073Z","https://dsdepannage.fr/paris/ouverture-porte-bricard-paris-7e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:04.704Z","https://dsdepannage.fr/paris/ouverture-porte-bricard-paris-8e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:05.482Z","https://dsdepannage.fr/paris/ouverture-porte-bricard-paris-9e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:06.189Z","https://dsdepannage.fr/paris/ouverture-porte-bricard-paris-10e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:06.823Z","https://dsdepannage.fr/paris/ouverture-porte-bricard-paris-11e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:07.497Z","https://dsdepannage.fr/paris/ouverture-porte-bricard-paris-12e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:08.220Z","https://dsdepannage.fr/paris/ouverture-porte-bricard-paris-13e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:08.893Z","https://dsdepannage.fr/paris/ouverture-porte-bricard-paris-14e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:09.532Z","https://dsdepannage.fr/paris/ouverture-porte-bricard-paris-15e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:10.161Z","https://dsdepannage.fr/paris/ouverture-porte-bricard-paris-16e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:10.911Z","https://dsdepannage.fr/paris/ouverture-porte-bricard-paris-17e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:11.728Z","https://dsdepannage.fr/paris/ouverture-porte-bricard-paris-18e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:12.547Z","https://dsdepannage.fr/paris/ouverture-porte-bricard-paris-19e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:13.238Z","https://dsdepannage.fr/paris/ouverture-porte-bricard-paris-20e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:13.894Z","https://dsdepannage.fr/paris/ouverture-porte-vachette-paris-1er.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:14.528Z","https://dsdepannage.fr/paris/ouverture-porte-vachette-paris-2e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:15.156Z","https://dsdepannage.fr/paris/ouverture-porte-vachette-paris-3e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:15.851Z","https://dsdepannage.fr/paris/ouverture-porte-vachette-paris-4e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:16.482Z","https://dsdepannage.fr/paris/ouverture-porte-vachette-paris-5e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:17.117Z","https://dsdepannage.fr/paris/ouverture-porte-vachette-paris-6e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:17.739Z","https://dsdepannage.fr/paris/ouverture-porte-vachette-paris-7e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:18.469Z","https://dsdepannage.fr/paris/ouverture-porte-vachette-paris-8e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:19.211Z","https://dsdepannage.fr/paris/ouverture-porte-vachette-paris-9e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:19.940Z","https://dsdepannage.fr/paris/ouverture-porte-vachette-paris-10e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:20.745Z","https://dsdepannage.fr/paris/ouverture-porte-vachette-paris-11e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:21.429Z","https://dsdepannage.fr/paris/ouverture-porte-vachette-paris-12e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:22.277Z","https://dsdepannage.fr/paris/ouverture-porte-vachette-paris-13e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:23.098Z","https://dsdepannage.fr/paris/ouverture-porte-vachette-paris-14e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:23.755Z","https://dsdepannage.fr/paris/ouverture-porte-vachette-paris-15e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:24.489Z","https://dsdepannage.fr/paris/ouverture-porte-vachette-paris-16e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:25.227Z","https://dsdepannage.fr/paris/ouverture-porte-vachette-paris-17e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:26.069Z","https://dsdepannage.fr/paris/ouverture-porte-vachette-paris-18e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:26.701Z","https://dsdepannage.fr/paris/ouverture-porte-vachette-paris-19e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:27.503Z","https://dsdepannage.fr/paris/ouverture-porte-vachette-paris-20e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:28.320Z","https://dsdepannage.fr/paris/changement-cylindre-paris-1er.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:29.013Z","https://dsdepannage.fr/paris/changement-cylindre-paris-2e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:29.657Z","https://dsdepannage.fr/paris/changement-cylindre-paris-3e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:30.334Z","https://dsdepannage.fr/paris/changement-cylindre-paris-4e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:31.083Z","https://dsdepannage.fr/paris/changement-cylindre-paris-5e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:31.902Z","https://dsdepannage.fr/paris/changement-cylindre-paris-6e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:32.725Z","https://dsdepannage.fr/paris/changement-cylindre-paris-7e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:33.358Z","https://dsdepannage.fr/paris/changement-cylindre-paris-8e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:34.005Z","https://dsdepannage.fr/paris/changement-cylindre-paris-9e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:34.657Z","https://dsdepannage.fr/paris/changement-cylindre-paris-10e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:35.491Z","https://dsdepannage.fr/paris/changement-cylindre-paris-11e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:36.133Z","https://dsdepannage.fr/paris/changement-cylindre-paris-12e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:36.824Z","https://dsdepannage.fr/paris/changement-cylindre-paris-13e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:37.642Z","https://dsdepannage.fr/paris/changement-cylindre-paris-14e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:38.461Z","https://dsdepannage.fr/paris/changement-cylindre-paris-15e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:39.277Z","https://dsdepannage.fr/paris/changement-cylindre-paris-16e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:40.095Z","https://dsdepannage.fr/paris/changement-cylindre-paris-17e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:40.780Z","https://dsdepannage.fr/paris/changement-cylindre-paris-18e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:41.430Z","https://dsdepannage.fr/paris/changement-cylindre-paris-19e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:42.080Z","https://dsdepannage.fr/paris/changement-cylindre-paris-20e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:42.861Z","https://dsdepannage.fr/paris/serrure-bloquee-paris-1er.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:43.495Z","https://dsdepannage.fr/paris/serrure-bloquee-paris-2e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:44.123Z","https://dsdepannage.fr/paris/serrure-bloquee-paris-3e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:44.760Z","https://dsdepannage.fr/paris/serrure-bloquee-paris-4e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:45.422Z","https://dsdepannage.fr/paris/serrure-bloquee-paris-5e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:46.050Z","https://dsdepannage.fr/paris/serrure-bloquee-paris-6e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:46.857Z","https://dsdepannage.fr/paris/serrure-bloquee-paris-7e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:47.499Z","https://dsdepannage.fr/paris/serrure-bloquee-paris-8e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:48.246Z","https://dsdepannage.fr/paris/serrure-bloquee-paris-9e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:48.922Z","https://dsdepannage.fr/paris/serrure-bloquee-paris-10e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:49.668Z","https://dsdepannage.fr/paris/serrure-bloquee-paris-11e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:50.441Z","https://dsdepannage.fr/paris/serrure-bloquee-paris-12e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:51.156Z","https://dsdepannage.fr/paris/serrure-bloquee-paris-13e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:51.816Z","https://dsdepannage.fr/paris/serrure-bloquee-paris-14e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:52.447Z","https://dsdepannage.fr/paris/serrure-bloquee-paris-15e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:53.065Z","https://dsdepannage.fr/paris/serrure-bloquee-paris-16e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:53.712Z","https://dsdepannage.fr/paris/serrure-bloquee-paris-17e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:54.447Z","https://dsdepannage.fr/paris/serrure-bloquee-paris-18e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:55.132Z","https://dsdepannage.fr/paris/serrure-bloquee-paris-19e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:55.772Z","https://dsdepannage.fr/paris/serrure-bloquee-paris-20e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:56.562Z","https://dsdepannage.fr/paris/serrurier-urgence-paris-1er.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:57.298Z","https://dsdepannage.fr/paris/serrurier-urgence-paris-2e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:58.003Z","https://dsdepannage.fr/paris/serrurier-urgence-paris-3e.html","OK","URL_UPDATED envoye"
